good_rewards
adversary_rewards
rewards,-132324.69101953082,-130826.7040055099,-128149.18031072435,-126038.03642488095,-125510.81777206427,-125505.02703398418,-124971.54306390494,-124589.59307452613,-124119.3648818843,-123481.62350497287,-122934.38067704684,-122252.79279178253,-121977.96838185773,-123083.67683349445,-123651.44283847048,-123748.60105495274,-123264.62043273327,-123341.28166136905
steps,25000,50000,75000,100000,125000,150000,175000,200000,225000,250000,275000,300000,325000,350000,375000,400000,425000,450000
q_loss,23.025570551554363,20.680148283640545,12.707633336385092,10.633052666982016,9.901686271031698,9.838896989822388,9.650742928187052,8.976571639378866,8.715059439341227,7.976348479588826,7.758327563603719,8.240307331085205,8.15810783704122,8.255825678507486,7.224927186965942,7.675848722457886,7.5796568393707275,7.4546849727630615
gcn_q_loss
p_loss,864.7710571289062,1015.0405883789062,1025.195068359375,1006.0932006835938,991.37890625,979.5117797851562,976.4501342773438,975.8577880859375,970.5507202148438,963.7920532226562,960.669189453125,957.4270629882812,952.696533203125,947.0084228515625,945.4320678710938,946.24267578125,945.8870849609375,948.2767333984375
final,-132324.69101953082,-131575.69751252036,-130433.5251119217,-129334.65294016151,-128569.88590654207,-128059.07609444909,-127617.9999472285,-127239.44908814068,-126892.7730652233,-126551.65810919825,-125612.62707494987,-124755.23595357714,-124138.11476069049,-123842.67880155184,-123656.74130819245,-123481.0987102893,-123310.40644717214,-123185.57530585644
abs,-132324.69101953082,-130826.7040055099,-128149.18031072435,-126038.03642488095,-125510.81777206427,-125505.02703398418,-124971.54306390494,-124589.59307452613,-124119.3648818843,-123481.62350497287,-122934.38067704684,-122252.79279178253,-121977.96838185773,-121977.96838185773,-121977.96838185773,-121977.96838185773,-121977.96838185773,-121977.96838185773
