good_rewards,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
adversary_rewards,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
rewards,-4248.12196169918,-4223.78121669177,-4168.64779131226,-4059.6188371459,-4049.65202620691,-3981.975197396,-3923.70981846946,-3895.09128767187,-3868.47572784567,-3815.28061840687,-3826.46901900522,-3761.39229923134,-3725.72211867192,-3717.67921756364,-3705.1321336429,-3736.09232921968,-3708.0047943112,-3708.35774329119,-3695.56366225322,-3698.92594748009,-3681.06723691023,-3656.05551465921,-3637.99413504656,-3635.57470667974,-3598.57836399876,-3584.98755827731,-3562.71534955546,-3556.81857871601,-3564.43333943568,-3550.06265926007,-3542.06942564598,-3510.01381203205,-3511.92901361257,-3491.87944365869,-3477.09948193338,-3472.54528083542,-3489.53448598963,-3437.00111763941,-3444.7746839949,-3419.6762954428,-3406.79035522467,-3406.74176526137,-3402.9083681001,-3395.76993592506,-3382.51946639846,-3390.05527160871,-3377.19229704725,-3363.63810356943,-3361.70332506642,-3339.44799494941,-3337.6574754211,-3332.19978163202,-3320.569625956,-3317.00280703262,-3318.70782717504,-3312.45347764713,-3309.44685220323,-3305.14471472143,-3302.92179051243,-3302.54853657574,,
steps,25000,50000,75000,100000,125000,150000,175000,200000,225000,250000,275000,300000,325000,350000,375000,400000,425000,450000,475000,500000,525000,550000,575000,600000,625000,650000,675000,700000,725000,750000,775000,800000,825000,850000,875000,900000,925000,950000,975000,1000000,1025000,1050000,1075000,1100000,1125000,1150000,1175000,1200000,1225000,1250000,1275000,1300000,1325000,1350000,1375000,1400000,1425000,1450000,1475000,1500000,,
q_loss,8.54739038149516,8.80030910174052,10.6348783175151,12.2192217508952,10.7714208761851,11.5707399845123,10.7957803408305,10.7744492689768,11.1240197817485,11.0219999154409,11.9684306780497,11.4024021625519,10.6971859931946,10.5462137858073,10.1995668411255,10.6040607293447,11.4566278457642,10.1622425715129,11.7188169161479,10.5020288626353,10.3980600833893,10.6991818745931,10.1673990090688,10.4641166528066,11.5834887822469,10.2552951176961,9.58906730016073,10.8112644354502,9.89784169197083,9.62513073285421,10.0360670089722,9.56126348177592,9.18530750274658,10.8452309767405,10.3924079736074,10.3671115239461,10.8172086079915,10.2045890490214,8.91634130477905,10.3991198539734,8.7018727461497,8.75671855608622,8.0196807384491,7.84746805826823,8.41913509368897,8.02546326319377,8.21289499600728,8.0750462214152,7.5556325117747,7.67432475090027,7.82353989283244,7.77132455507914,7.90625898043315,7.72632535298665,7.60475389162699,7.92627191543579,7.56191698710124,7.68279973665873,7.61335285504659,7.97717452049255,,
gcn_q_loss,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
p_loss,459.567199707031,507.384735107422,516.033996582031,502.026611328125,484.002014160156,478.8486328125,472.258056640625,472.009185791016,472.949096679688,472.056121826172,457.874237060547,460.656524658203,455.696655273438,455.785797119141,448.973815917969,448.678741455078,445.709869384766,445.005035400391,443.401062011719,442.630096435547,439.178466796875,437.073608398438,436.604278564453,430.612335205078,430.698120117188,432.648986816406,426.396881103516,430.190124511719,424.931610107422,423.675628662109,420.848693847656,427.657196044922,421.315124511719,417.795074462891,414.809112548828,415.417358398438,416.367309570313,414.393768310547,407.673095703125,410.104522705078,404.614685058594,405.126037597656,402.054412841797,402.7919921875,399.97021484375,398.039031982422,394.385955810547,394.318817138672,393.809020996094,390.552703857422,392.027404785156,389.374053955078,388.497680664062,387.164764404297,386.431701660156,386.153717041016,387.321838378906,388.546966552734,387.180725097656,386.046081542969,,
final,-4248.12196169918,-4235.95158919547,-4213.51698990107,-4175.04245171228,-4149.9643666112,-4121.966171742,-4093.64383556021,-4068.82476707417,-4046.56376271545,-4023.43544828459,-3981.27015401519,-3935.03126226915,-3890.73869500512,-3856.54473304689,-3822.09274379049,-3797.50445697286,-3775.93395455703,-3757.26060011896,-3739.96939355972,-3728.33392646704,-3713.79374825754,-3703.26006980033,-3694.48727143779,-3686.2768203494,-3675.62144338499,-3660.51096629075,-3645.98202181518,-3630.82810535766,-3617.7150730759,-3602.8287442539,-3588.92896312748,-3574.32479286476,-3561.71828072136,-3547.34875441926,-3535.20086621272,-3523.95663846853,-3516.63855211195,-3504.65680600429,-3492.69094046021,-3479.65230407848,-3466.12439703635,-3455.79719235929,-3444.89512780804,-3435.28417703468,-3425.82617548118,-3417.57717455851,-3406.34295566427,-3399.00665425728,-3390.69951836443,-3382.67668831509,-3375.76340033473,-3368.3092019718,-3360.07532775739,-3352.19861486814,-3345.8174509458,-3338.05727154964,-3331.28272706524,-3325.43338818044,-3319.55523472504,-3315.86528888768,,
abs,-4248.12196169918,-4223.78121669177,-4168.64779131226,-4059.6188371459,-4049.65202620691,-3981.975197396,-3923.70981846946,-3895.09128767187,-3868.47572784567,-3815.28061840687,-3815.28061840687,-3761.39229923134,-3725.72211867192,-3717.67921756364,-3705.1321336429,-3705.1321336429,-3705.1321336429,-3705.1321336429,-3695.56366225322,-3695.56366225322,-3681.06723691023,-3656.05551465921,-3637.99413504656,-3635.57470667974,-3598.57836399876,-3584.98755827731,-3562.71534955546,-3556.81857871601,-3556.81857871601,-3550.06265926007,-3542.06942564598,-3510.01381203205,-3510.01381203205,-3491.87944365869,-3477.09948193338,-3472.54528083542,-3472.54528083542,-3437.00111763941,-3437.00111763941,-3419.6762954428,-3406.79035522467,-3406.74176526137,-3402.9083681001,-3395.76993592506,-3382.51946639846,-3382.51946639846,-3377.19229704725,-3363.63810356943,-3361.70332506642,-3339.44799494941,-3337.6574754211,-3332.19978163202,-3320.569625956,-3317.00280703262,-3317.00280703262,-3312.45347764713,-3309.44685220323,-3305.14471472143,-3302.92179051243,-3302.54853657574,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
