,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
n4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,seed
abs,-156.08352934931,-155.08352934931,-154.08352934931,-153.08352934931,-152.08352934931,-151.08352934931,-150.08352934931,-149.08352934931,-148.08352934931,-147.08352934931,-146.08352934931,-145.08352934931,-144.08352934931,-143.08352934931,-142.08352934931,-141.08352934931,-140.08352934931,-139.08352934931,-138.08352934931,-137.08352934931,-136.08352934931,-135.08352934931,-134.08352934931,-133.08352934931,-132.08352934931,-131.08352934931,-130.08352934931,-129.08352934931,-128.08352934931,-127.08352934931,-126.08352934931,-125.08352934931,-124.08352934931,-123.08352934931,-122.08352934931,-121.08352934931,-120.08352934931,-119.08352934931,-118.08352934931,-117.08352934931,-116.08352934931,-115.08352934931,-114.08352934931,-113.08352934931,-112.08352934931,-111.08352934931,-110.08352934931,-109.08352934931,-108.08352934931,-107.08352934931,-106.08352934931,-105.08352934931,-104.08352934931,-103.08352934931,-102.08352934931,-101.08352934931,-100.08352934931,-99.08352934931,-98.08352934931,-97.08352934931,,
abs,-156.719405995868,-155.719405995868,-154.719405995868,-153.719405995868,-152.719405995868,-151.719405995868,-150.719405995868,-149.719405995868,-148.719405995868,-147.719405995868,-146.719405995868,-145.719405995868,-144.719405995868,-143.719405995868,-142.719405995868,-141.719405995868,-140.719405995868,-139.719405995868,-138.719405995868,-137.719405995868,-136.719405995868,-135.719405995868,-134.719405995868,-133.719405995868,-132.719405995868,-131.719405995868,-130.719405995868,-129.719405995868,-128.719405995868,-127.719405995868,-126.719405995868,-125.719405995868,-124.719405995868,-123.719405995868,-122.719405995868,-121.719405995868,-120.719405995868,-119.719405995868,-118.719405995868,-117.719405995868,-116.719405995868,-115.719405995868,-114.719405995868,-113.719405995868,-112.719405995868,-111.719405995868,-110.719405995868,-109.719405995868,-108.719405995868,-107.719405995868,-106.719405995868,-105.719405995868,-104.719405995868,-103.719405995868,-102.719405995868,-101.719405995868,-100.719405995868,-99.719405995868,-98.719405995868,-97.719405995868,,
abs,-151.744808321408,-150.744808321408,-149.744808321408,-148.744808321408,-147.744808321408,-146.744808321408,-145.744808321408,-144.744808321408,-143.744808321408,-142.744808321408,-141.744808321408,-140.744808321408,-139.744808321408,-138.744808321408,-137.744808321408,-136.744808321408,-135.744808321408,-134.744808321408,-133.744808321408,-132.744808321408,-131.744808321408,-130.744808321408,-129.744808321408,-128.744808321408,-127.744808321408,-126.744808321408,-125.744808321408,-124.744808321408,-123.744808321408,-122.744808321408,-121.744808321408,-120.744808321408,-119.744808321408,-118.744808321408,-117.744808321408,-116.744808321408,-115.744808321408,-114.744808321408,-113.744808321408,-112.744808321408,-111.744808321408,-110.744808321408,-109.744808321408,-108.744808321408,-107.744808321408,-106.744808321408,-105.744808321408,-104.744808321408,-103.744808321408,-102.744808321408,-101.744808321408,-100.744808321408,-99.744808321408,-98.744808321408,-97.744808321408,-96.744808321408,-95.744808321408,-94.744808321408,-93.744808321408,-92.744808321408,48,
,-154.849247888862,-153.849247888862,-152.849247888862,-151.849247888862,-150.849247888862,-149.849247888862,-148.849247888862,-147.849247888862,-146.849247888862,-145.849247888862,-144.849247888862,-143.849247888862,-142.849247888862,-141.849247888862,-140.849247888862,-139.849247888862,-138.849247888862,-137.849247888862,-136.849247888862,-135.849247888862,-134.849247888862,-133.849247888862,-132.849247888862,-131.849247888862,-130.849247888862,-129.849247888862,-128.849247888862,-127.849247888862,-126.849247888862,-125.849247888862,-124.849247888862,-123.849247888862,-122.849247888862,-121.849247888862,-120.849247888862,-119.849247888862,-118.849247888862,-117.849247888862,-116.849247888862,-115.849247888862,-114.849247888862,-113.849247888862,-112.849247888862,-111.849247888862,-110.849247888862,-109.849247888862,-108.849247888862,-107.849247888862,-106.849247888862,-105.849247888862,-104.849247888862,-103.849247888862,-102.849247888862,-101.849247888862,-100.849247888862,-99.849247888862,-98.849247888862,-97.849247888862,-96.849247888862,-95.849247888862,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
