n3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,seed
abs,-290.009797618419,-289.009797618419,-288.009797618419,-287.009797618419,-286.009797618419,-285.009797618419,-284.009797618419,-283.009797618419,-282.009797618419,-281.009797618419,-280.009797618419,-279.009797618419,-278.009797618419,-277.009797618419,-276.009797618419,-275.009797618419,-274.009797618419,-273.009797618419,-272.009797618419,-271.009797618419,-270.009797618419,-269.009797618419,-268.009797618419,-267.009797618419,-266.009797618419,-265.009797618419,-264.009797618419,-263.009797618419,-262.009797618419,-261.009797618419,-260.009797618419,-259.009797618419,-258.009797618419,-257.009797618419,-256.009797618419,-255.009797618419,-254.009797618419,-253.009797618419,-252.009797618419,-251.009797618419,-250.009797618419,-249.009797618419,-248.009797618419,-247.009797618419,-246.009797618419,-245.009797618419,-244.009797618419,-243.009797618419,-242.009797618419,-241.009797618419,-240.009797618419,-239.009797618419,-238.009797618419,-237.009797618419,-236.009797618419,-235.009797618419,-234.009797618419,-233.009797618419,-232.009797618419,-231.009797618419,,9
abs,-304.585762500442,-303.585762500442,-302.585762500442,-301.585762500442,-300.585762500442,-299.585762500442,-298.585762500442,-297.585762500442,-296.585762500442,-295.585762500442,-294.585762500442,-293.585762500442,-292.585762500442,-291.585762500442,-290.585762500442,-289.585762500442,-288.585762500442,-287.585762500442,-286.585762500442,-285.585762500442,-284.585762500442,-283.585762500442,-282.585762500442,-281.585762500442,-280.585762500442,-279.585762500442,-278.585762500442,-277.585762500442,-276.585762500442,-275.585762500442,-274.585762500442,-273.585762500442,-272.585762500442,-271.585762500442,-270.585762500442,-269.585762500442,-268.585762500442,-267.585762500442,-266.585762500442,-265.585762500442,-264.585762500442,-263.585762500442,-262.585762500442,-261.585762500442,-260.585762500442,-259.585762500442,-258.585762500442,-257.585762500442,-256.585762500442,-255.585762500442,-254.585762500442,-253.585762500442,-252.585762500442,-251.585762500442,-250.585762500442,-249.585762500442,-248.585762500442,-247.585762500442,-246.585762500442,-245.585762500442,,42
abs,-296.89392720262,-295.89392720262,-294.89392720262,-293.89392720262,-292.89392720262,-291.89392720262,-290.89392720262,-289.89392720262,-288.89392720262,-287.89392720262,-286.89392720262,-285.89392720262,-284.89392720262,-283.89392720262,-282.89392720262,-281.89392720262,-280.89392720262,-279.89392720262,-278.89392720262,-277.89392720262,-276.89392720262,-275.89392720262,-274.89392720262,-273.89392720262,-272.89392720262,-271.89392720262,-270.89392720262,-269.89392720262,-268.89392720262,-267.89392720262,-266.89392720262,-265.89392720262,-264.89392720262,-263.89392720262,-262.89392720262,-261.89392720262,-260.89392720262,-259.89392720262,-258.89392720262,-257.89392720262,-256.89392720262,-255.89392720262,-254.89392720262,-253.89392720262,-252.89392720262,-251.89392720262,-250.89392720262,-249.89392720262,-248.89392720262,-247.89392720262,-246.89392720262,-245.89392720262,-244.89392720262,-243.89392720262,-242.89392720262,-241.89392720262,-240.89392720262,-239.89392720262,-238.89392720262,-237.89392720262,,58
,-297.163162440494,-296.163162440494,-295.163162440494,-294.163162440494,-293.163162440494,-292.163162440494,-291.163162440494,-290.163162440494,-289.163162440494,-288.163162440494,-287.163162440494,-286.163162440494,-285.163162440494,-284.163162440494,-283.163162440494,-282.163162440494,-281.163162440494,-280.163162440494,-279.163162440494,-278.163162440494,-277.163162440494,-276.163162440494,-275.163162440494,-274.163162440494,-273.163162440494,-272.163162440494,-271.163162440494,-270.163162440494,-269.163162440494,-268.163162440494,-267.163162440494,-266.163162440494,-265.163162440494,-264.163162440494,-263.163162440494,-262.163162440494,-261.163162440494,-260.163162440494,-259.163162440494,-258.163162440494,-257.163162440494,-256.163162440494,-255.163162440494,-254.163162440494,-253.163162440494,-252.163162440494,-251.163162440494,-250.163162440494,-249.163162440494,-248.163162440494,-247.163162440494,-246.163162440494,-245.163162440494,-244.163162440494,-243.163162440494,-242.163162440494,-241.163162440494,-240.163162440494,-239.163162440494,-238.163162440494,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
n6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,seed
abs,-3361.54853657574,-3360.54853657574,-3359.54853657574,-3358.54853657574,-3357.54853657574,-3356.54853657574,-3355.54853657574,-3354.54853657574,-3353.54853657574,-3352.54853657574,-3351.54853657574,-3350.54853657574,-3349.54853657574,-3348.54853657574,-3347.54853657574,-3346.54853657574,-3345.54853657574,-3344.54853657574,-3343.54853657574,-3342.54853657574,-3341.54853657574,-3340.54853657574,-3339.54853657574,-3338.54853657574,-3337.54853657574,-3336.54853657574,-3335.54853657574,-3334.54853657574,-3333.54853657574,-3332.54853657574,-3331.54853657574,-3330.54853657574,-3329.54853657574,-3328.54853657574,-3327.54853657574,-3326.54853657574,-3325.54853657574,-3324.54853657574,-3323.54853657574,-3322.54853657574,-3321.54853657574,-3320.54853657574,-3319.54853657574,-3318.54853657574,-3317.54853657574,-3316.54853657574,-3315.54853657574,-3314.54853657574,-3313.54853657574,-3312.54853657574,-3311.54853657574,-3310.54853657574,-3309.54853657574,-3308.54853657574,-3307.54853657574,-3306.54853657574,-3305.54853657574,-3304.54853657574,-3303.54853657574,-3302.54853657574,,9
abs,-3455.60410566094,-3454.60410566094,-3453.60410566094,-3452.60410566094,-3451.60410566094,-3450.60410566094,-3449.60410566094,-3448.60410566094,-3447.60410566094,-3446.60410566094,-3445.60410566094,-3444.60410566094,-3443.60410566094,-3442.60410566094,-3441.60410566094,-3440.60410566094,-3439.60410566094,-3438.60410566094,-3437.60410566094,-3436.60410566094,-3435.60410566094,-3434.60410566094,-3433.60410566094,-3432.60410566094,-3431.60410566094,-3430.60410566094,-3429.60410566094,-3428.60410566094,-3427.60410566094,-3426.60410566094,-3425.60410566094,-3424.60410566094,-3423.60410566094,-3422.60410566094,-3421.60410566094,-3420.60410566094,-3419.60410566094,-3418.60410566094,-3417.60410566094,-3416.60410566094,-3415.60410566094,-3414.60410566094,-3413.60410566094,-3412.60410566094,-3411.60410566094,-3410.60410566094,-3409.60410566094,-3408.60410566094,-3407.60410566094,-3406.60410566094,-3405.60410566094,-3404.60410566094,-3403.60410566094,-3402.60410566094,-3401.60410566094,-3400.60410566094,-3399.60410566094,-3398.60410566094,-3397.60410566094,-3396.60410566094,,42
abs,-3394.30509056794,-3393.30509056794,-3392.30509056794,-3391.30509056794,-3390.30509056794,-3389.30509056794,-3388.30509056794,-3387.30509056794,-3386.30509056794,-3385.30509056794,-3384.30509056794,-3383.30509056794,-3382.30509056794,-3381.30509056794,-3380.30509056794,-3379.30509056794,-3378.30509056794,-3377.30509056794,-3376.30509056794,-3375.30509056794,-3374.30509056794,-3373.30509056794,-3372.30509056794,-3371.30509056794,-3370.30509056794,-3369.30509056794,-3368.30509056794,-3367.30509056794,-3366.30509056794,-3365.30509056794,-3364.30509056794,-3363.30509056794,-3362.30509056794,-3361.30509056794,-3360.30509056794,-3359.30509056794,-3358.30509056794,-3357.30509056794,-3356.30509056794,-3355.30509056794,-3354.30509056794,-3353.30509056794,-3352.30509056794,-3351.30509056794,-3350.30509056794,-3349.30509056794,-3348.30509056794,-3347.30509056794,-3346.30509056794,-3345.30509056794,-3344.30509056794,-3343.30509056794,-3342.30509056794,-3341.30509056794,-3340.30509056794,-3339.30509056794,-3338.30509056794,-3337.30509056794,-3336.30509056794,-3335.30509056794,,58
,-3403.81924426821,-3402.81924426821,-3401.81924426821,-3400.81924426821,-3399.81924426821,-3398.81924426821,-3397.81924426821,-3396.81924426821,-3395.81924426821,-3394.81924426821,-3393.81924426821,-3392.81924426821,-3391.81924426821,-3390.81924426821,-3389.81924426821,-3388.81924426821,-3387.81924426821,-3386.81924426821,-3385.81924426821,-3384.81924426821,-3383.81924426821,-3382.81924426821,-3381.81924426821,-3380.81924426821,-3379.81924426821,-3378.81924426821,-3377.81924426821,-3376.81924426821,-3375.81924426821,-3374.81924426821,-3373.81924426821,-3372.81924426821,-3371.81924426821,-3370.81924426821,-3369.81924426821,-3368.81924426821,-3367.81924426821,-3366.81924426821,-3365.81924426821,-3364.81924426821,-3363.81924426821,-3362.81924426821,-3361.81924426821,-3360.81924426821,-3359.81924426821,-3358.81924426821,-3357.81924426821,-3356.81924426821,-3355.81924426821,-3354.81924426821,-3353.81924426821,-3352.81924426821,-3351.81924426821,-3350.81924426821,-3349.81924426821,-3348.81924426821,-3347.81924426821,-3346.81924426821,-3345.81924426821,-3344.81924426821,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
n15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,seed
abs,-3439.25728819326,-3438.25728819326,-3437.25728819326,-3436.25728819326,-3435.25728819326,-3434.25728819326,-3433.25728819326,-3432.25728819326,-3431.25728819326,-3430.25728819326,-3429.25728819326,-3428.25728819326,-3427.25728819326,-3426.25728819326,-3425.25728819326,-3424.25728819326,-3423.25728819326,-3422.25728819326,-3421.25728819326,-3420.25728819326,-3419.25728819326,-3418.25728819326,-3417.25728819326,-3416.25728819326,-3415.25728819326,-3414.25728819326,-3413.25728819326,-3412.25728819326,-3411.25728819326,-3410.25728819326,-3409.25728819326,-3408.25728819326,-3407.25728819326,-3406.25728819326,-3405.25728819326,-3404.25728819326,-3403.25728819326,-3402.25728819326,-3401.25728819326,-3400.25728819326,-3399.25728819326,-3398.25728819326,-3397.25728819326,-3396.25728819326,-3395.25728819326,-3394.25728819326,-3393.25728819326,-3392.25728819326,-3391.25728819326,-3390.25728819326,-3389.25728819326,-3388.25728819326,-3387.25728819326,-3386.25728819326,-3385.25728819326,-3384.25728819326,-3383.25728819326,-3382.25728819326,-3381.25728819326,-3380.25728819326,,9
abs,-3486.94847804733,-3485.94847804733,-3484.94847804733,-3483.94847804733,-3482.94847804733,-3481.94847804733,-3480.94847804733,-3479.94847804733,-3478.94847804733,-3477.94847804733,-3476.94847804733,-3475.94847804733,-3474.94847804733,-3473.94847804733,-3472.94847804733,-3471.94847804733,-3470.94847804733,-3469.94847804733,-3468.94847804733,-3467.94847804733,-3466.94847804733,-3465.94847804733,-3464.94847804733,-3463.94847804733,-3462.94847804733,-3461.94847804733,-3460.94847804733,-3459.94847804733,-3458.94847804733,-3457.94847804733,-3456.94847804733,-3455.94847804733,-3454.94847804733,-3453.94847804733,-3452.94847804733,-3451.94847804733,-3450.94847804733,-3449.94847804733,-3448.94847804733,-3447.94847804733,-3446.94847804733,-3445.94847804733,-3444.94847804733,-3443.94847804733,-3442.94847804733,-3441.94847804733,-3440.94847804733,-3439.94847804733,-3438.94847804733,-3437.94847804733,-3436.94847804733,-3435.94847804733,-3434.94847804733,-3433.94847804733,-3432.94847804733,-3431.94847804733,-3430.94847804733,-3429.94847804733,-3428.94847804733,-3427.94847804733,,42
abs,-3872.17772508577,-3871.17772508577,-3870.17772508577,-3869.17772508577,-3868.17772508577,-3867.17772508577,-3866.17772508577,-3865.17772508577,-3864.17772508577,-3863.17772508577,-3862.17772508577,-3861.17772508577,-3860.17772508577,-3859.17772508577,-3858.17772508577,-3857.17772508577,-3856.17772508577,-3855.17772508577,-3854.17772508577,-3853.17772508577,-3852.17772508577,-3851.17772508577,-3850.17772508577,-3849.17772508577,-3848.17772508577,-3847.17772508577,-3846.17772508577,-3845.17772508577,-3844.17772508577,-3843.17772508577,-3842.17772508577,-3841.17772508577,-3840.17772508577,-3839.17772508577,-3838.17772508577,-3837.17772508577,-3836.17772508577,-3835.17772508577,-3834.17772508577,-3833.17772508577,-3832.17772508577,-3831.17772508577,-3830.17772508577,-3829.17772508577,-3828.17772508577,-3827.17772508577,-3826.17772508577,-3825.17772508577,-3824.17772508577,-3823.17772508577,-3822.17772508577,-3821.17772508577,-3820.17772508577,-3819.17772508577,-3818.17772508577,-3817.17772508577,-3816.17772508577,-3815.17772508577,-3814.17772508577,-3813.17772508577,,58
,-3599.46116377545,-3598.46116377545,-3597.46116377545,-3596.46116377545,-3595.46116377545,-3594.46116377545,-3593.46116377545,-3592.46116377545,-3591.46116377545,-3590.46116377545,-3589.46116377545,-3588.46116377545,-3587.46116377545,-3586.46116377545,-3585.46116377545,-3584.46116377545,-3583.46116377545,-3582.46116377545,-3581.46116377545,-3580.46116377545,-3579.46116377545,-3578.46116377545,-3577.46116377545,-3576.46116377545,-3575.46116377545,-3574.46116377545,-3573.46116377545,-3572.46116377545,-3571.46116377545,-3570.46116377545,-3569.46116377545,-3568.46116377545,-3567.46116377545,-3566.46116377545,-3565.46116377545,-3564.46116377545,-3563.46116377545,-3562.46116377545,-3561.46116377545,-3560.46116377545,-3559.46116377545,-3558.46116377545,-3557.46116377545,-3556.46116377545,-3555.46116377545,-3554.46116377545,-3553.46116377545,-3552.46116377545,-3551.46116377545,-3550.46116377545,-3549.46116377545,-3548.46116377545,-3547.46116377545,-3546.46116377545,-3545.46116377545,-3544.46116377545,-3543.46116377545,-3542.46116377545,-3541.46116377545,-3540.46116377545,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
n30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,seed
abs,-9855.86666819448,-9854.86666819448,-9853.86666819448,-9852.86666819448,-9851.86666819448,-9850.86666819448,-9849.86666819448,-9848.86666819448,-9847.86666819448,-9846.86666819448,-9845.86666819448,-9844.86666819448,-9843.86666819448,-9842.86666819448,-9841.86666819448,-9840.86666819448,-9839.86666819448,-9838.86666819448,-9837.86666819448,-9836.86666819448,-9835.86666819448,-9834.86666819448,-9833.86666819448,-9832.86666819448,-9831.86666819448,-9830.86666819448,-9829.86666819448,-9828.86666819448,-9827.86666819448,-9826.86666819448,-9825.86666819448,-9824.86666819448,-9823.86666819448,-9822.86666819448,-9821.86666819448,-9820.86666819448,-9819.86666819448,-9818.86666819448,-9817.86666819448,-9816.86666819448,-9815.86666819448,-9814.86666819448,-9813.86666819448,-9812.86666819448,-9811.86666819448,-9810.86666819448,-9809.86666819448,-9808.86666819448,-9807.86666819448,-9806.86666819448,-9805.86666819448,-9804.86666819448,-9803.86666819448,-9802.86666819448,-9801.86666819448,-9800.86666819448,-9799.86666819448,-9798.86666819448,-9797.86666819448,-9796.86666819448,,
abs,-10105.0582260115,-10104.0582260115,-10103.0582260115,-10102.0582260115,-10101.0582260115,-10100.0582260115,-10099.0582260115,-10098.0582260115,-10097.0582260115,-10096.0582260115,-10095.0582260115,-10094.0582260115,-10093.0582260115,-10092.0582260115,-10091.0582260115,-10090.0582260115,-10089.0582260115,-10088.0582260115,-10087.0582260115,-10086.0582260115,-10085.0582260115,-10084.0582260115,-10083.0582260115,-10082.0582260115,-10081.0582260115,-10080.0582260115,-10079.0582260115,-10078.0582260115,-10077.0582260115,-10076.0582260115,-10075.0582260115,-10074.0582260115,-10073.0582260115,-10072.0582260115,-10071.0582260115,-10070.0582260115,-10069.0582260115,-10068.0582260115,-10067.0582260115,-10066.0582260115,-10065.0582260115,-10064.0582260115,-10063.0582260115,-10062.0582260115,-10061.0582260115,-10060.0582260115,-10059.0582260115,-10058.0582260115,-10057.0582260115,-10056.0582260115,-10055.0582260115,-10054.0582260115,-10053.0582260115,-10052.0582260115,-10051.0582260115,-10050.0582260115,-10049.0582260115,-10048.0582260115,-10047.0582260115,-10046.0582260115,,
