good_rewards
adversary_rewards
rewards,-353.7998391917173,-361.1041954633955,-341.2686759635254,-298.71864501943753,-260.49025413656375,-286.83099716773506,-285.0967018580052,-294.3587756537988,-274.4884642699553,-253.92485540605986,-232.55387075890135,-225.9908178011472,-250.2045720617641,-236.30411948754931,-206.10236089986591,-190.56017335509475,-183.44078279373542,-202.55603474937845,-162.77724119190458,-153.63491870426944
steps,25000,50000,75000,100000,125000,150000,175000,200000,225000,250000,275000,300000,325000,350000,375000,400000,425000,450000,475000,500000
q_loss,1.6910279790560405,1.7009278734525044,1.8176510135332744,1.9021498163541157,1.6700894832611084,1.9706537922223408,1.9028032024701436,1.9081437190373738,1.9382411042849224,1.8465892871220906,1.9221421877543132,2.011630892753601,1.8973628878593445,2.078854958216349,2.003043512503306,2.135988394419352,1.9546257654825847,2.00220521291097,1.9426376422246296,2.015902519226074
gcn_q_loss
p_loss,3.3426778316497803,1.4734841585159302,0.10262098908424377,0.31451913714408875,-0.43189647793769836,0.38764142990112305,0.14527034759521484,0.3203667104244232,0.8027594089508057,0.2708139717578888,0.9427905678749084,1.1071745157241821,1.142092227935791,1.3083165884017944,0.9056915640830994,1.1706554889678955,1.0819056034088135,1.0423856973648071,0.9106295704841614,0.9513922929763794
final,-353.7998391917173,-357.4520173275564,-352.0575702062127,-338.72283890951894,-323.0763219549279,-317.03543449039574,-312.47275840005426,-310.20851055677235,-306.2396165249038,-301.0081404130194,-288.88354356973775,-275.37220580351294,-266.26579541333683,-260.02434286014807,-254.58555353647816,-244.9584711552142,-234.7928792487872,-225.61260515834516,-214.44148285054007,-204.41248918036106
abs,-353.7998391917173,-353.7998391917173,-341.2686759635254,-298.71864501943753,-260.49025413656375,-260.49025413656375,-260.49025413656375,-260.49025413656375,-260.49025413656375,-253.92485540605986,-232.55387075890135,-225.9908178011472,-225.9908178011472,-225.9908178011472,-206.10236089986591,-190.56017335509475,-183.44078279373542,-183.44078279373542,-162.77724119190458,-153.63491870426944
